Report generated on: 02-28-2022 17:53:25
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4411-1-AFG-QBTU.A","        Coal (quad Btu)","0.0023552858074806604","0.0024740397484436876","0.002869886158469484","0.002869886158469484","0.0029292630391745574","0.002988640099432511","0.0031667709211006113","0.003305317155631996","0.0027313399239380994","0.0025136243355804028","0.002078193338417891","0.0018604779296130752","0.0001583385280997425","0.00013854623453138476","0.00011875394096302701","0.00009896164739466925","0.000059376880705073264","0.00003958458713671551","0.00003958458713671551","0.000019792293568357753","0.000019792293568357753","0.0005146003509888235","0.00041563870359415426","0.0006927311726569238","0.000672938879088566","0.0006531464059673279","0.0006927311726569238","0.00480953326235599","0.006867934307205523","0.00989615899377475","0.014349430612794539","0.029292594481169477","0.024542444024763615","0.026660219436577894","0.030032826260626058","0.027016480720808336","0.03360731447907147","0.04336491520827184","0.04839215777463471","0.042335715942717234"
"INTL.4413-1-AFG-QBTU.A","        Natural gas (quad Btu)","0.06282","0.082713","0.084807","0.088995","0.088995","0.109935","0.109935","0.103653","0.110982","0.108888","0.10889059500959744","0.011517","0.0110924415","0.0110924415","0.01108773","0.00739182","0.00850420515","0.00850420515","0.00850420515","0.00850420515","0.00850420515","0.00184874025","0.00184874025","0.0007394961","0.0007394961","0.0007394961","0.0007394961","0.0014789922","0.00184874025","0.00110924415","0.00524668025871","0.00596768283126","0.00592701089127","0.00571255884405","0.00524668025871","0.00540567056958","0.00611188334577","0.00611188334577","0.00599833778713622","0.005039073584885323"
"INTL.4415-1-AFG-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-AFG-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.00738587033919","0.00753661488902","0.00739098127341","0.0078479335772","0.00790308","0.00804419","0.007447998","0.007876764","0.007681056","0.007824","0.007863912","0.007127788","0.004891766","0.00484523","0.004817572","0.004248544","0.00373274","0.003288586","0.0030591","0.0030678","0.003182712","0.005145834","0.005646015","0.00637875","0.00565904","0.00589941","0.006318403","0.007393232","0.00534096654","0.007574736","0.0073296828","0.0057839348","0.007022808","0.008443785","0.00951","0.009635846","0.00978592","0.010023744","0.00878536","0.00783552"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-AFG-QBTU.A","            Renewables and other (quad Btu)","0.00738587033919","0.00753661488902","0.00739098127341","0.0078479335772","0.00790308","0.00804419","0.007447998","0.007876764","0.007681056","0.007824","0.007863912","0.007127788","0.004891766","0.00484523","0.004817572","0.004248544","0.00373274","0.003288586","0.0030591","0.0030678","0.003182712","0.005145834","0.005646015","0.00637875","0.00565904","0.00589941","0.006318403","0.007393232","0.00534096654","0.007574736","0.0073296828","0.0057839348","0.007022808","0.008443785","0.00951","0.009635846","0.00978592","0.010023744","0.00878536","0.00783552"
"","Albania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ALB-QBTU.A","    Production (quad Btu)","0.155561620237156","0.15869138293903517","0.20594415566567068","0.23469322168485068","0.19102506227402413","0.19172993827692245","0.19659552252877113","0.20238806446252838","0.18641741777005813","0.19491628961153654","0.127118513909017","0.09543406071683144","0.0655185036507454","0.06283840594697494","0.06650709326941415","0.0677844091736095","0.08269987229832255","0.07303457152971403","0.06574110056542558","0.06751718849892084","0.06083183808831241","0.05136107356866748","0.051256018118918355","0.06891454270953923","0.0712884614857991","0.07081958154050344","0.06845249684266899","0.042837193508182055","0.05252693602759332","0.06418918368747224","0.09849116932673144","0.07585689950134678","0.0840378737211778","0.10563648550534094","0.09296194121961915","0.10225470403895913","0.12535621607056832","0.08229649004849868","0.11552948572255144","0.08908229857345225"
"INTL.4411-1-ALB-QBTU.A","        Coal (quad Btu)","0.013229038633645784","0.014367221031874504","0.01585991934508173","0.01725932404545147","0.01875202227402413","0.020058133276921814","0.02021673252877048","0.019908863462528004","0.020375331695984582","0.02045929595600178","0.019321089690825508","0.010141006515657811","0.003414543132227009","0.0019964815035425684","0.0015766606266294115","0.00074634822562339","0.0010542168686930385","0.0003638447599914026","0.00045713828819432637","0.00045713828819432637","0.00027988058460877126","0.00019591640922613987","0.00013994029230438563","0.0005411024635769578","0.0005411024635769578","0.0004198208769131569","0.0004198208769131569","0.0004198208769131569","0.0005690905220378349","0.00009329352820292374","0.00009329352820292374","0.00004664676410146187","0.00006530546974204662","0.00008396417538263138","0.00015533371176268317","0.00022670324814273499","0.00013061093948409325","0.0001294802219222738","0.00010665580745664692","0.0000889843001352307"
"INTL.4413-1-ALB-QBTU.A","        Natural gas (quad Btu)","0.01047","0.011517","0.01047","0.011517","0.011517","0.01047","0.014658","0.016752","0.026175","0.026175","0.00942515337423312","0.00522","0.003760488","0.001105596","0.00110664","0.00110664","0.0011060658","0.0007373772","0.0011060658","0.0007373772","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0011060658","0.0003651571","0.00107110395","0.00107110395","0.00035279685","0.00035279685","0.000599754645","0.000670314015","0.00112894992","0.001234788975","0.0015875723385","0.001763969265","0.001514288878317","0.001483566006942"
"INTL.4415-1-ALB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1015400000000002","0.10126000000000067","0.14727999999999894","0.17259999999999923","0.12692","0.12657000000000065","0.12657000000000065","0.1242700000000004","0.10153407407407355","0.10816052165553476","0.06903863084395837","0.04372446620117363","0.02538351851851839","0.025912499443432373","0.025314164642784732","0.02301287694798612","0.021922129629629517","0.02109303556972262","0.014498112477231255","0.012830467010726508","0.01305174370370364","0.013697264359441338","0.014638491026613971","0.015457749445962277","0.015444717222222144","0.016109013863590285","0.017817641165755828","0.014772375531268898","0.013845555555555484","0.012263026209269315","0.02495478546852851","0.035704636207245316","0.038850780206435745","0.03914080550495831","0.04719215998785647","0.046397742865816397","0.052494579032584227","0.0391218908115764","0.03682060311677779","0.041423178506375016"
"INTL.4419-1-ALB-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.03032258160351","0.03154716190716","0.03233423632059","0.0333168976394","0.03383604","0.034631805","0.03515079","0.041457201","0.038333012","0.040121472","0.02933364","0.036348588","0.032959954","0.033823829","0.038509628","0.042918544","0.05861746","0.050840314","0.049679784","0.053492206","0.046394148","0.036361827","0.035371521","0.051809625","0.054196576","0.053184681","0.049108969","0.02727984","0.037041186","0.05076176","0.07309029348","0.03975281968","0.0445220334","0.06574140181","0.0444854976","0.05439546895","0.07114345376","0.04128114975","0.07708793792","0.04608656976"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ALB-QBTU.A","            Renewables and other (quad Btu)","0.03032258160351","0.03154716190716","0.03233423632059","0.0333168976394","0.03383604","0.034631805","0.03515079","0.041457201","0.038333012","0.040121472","0.02933364","0.036348588","0.032959954","0.033823829","0.038509628","0.042918544","0.05861746","0.050840314","0.049679784","0.053492206","0.046394148","0.036361827","0.035371521","0.051809625","0.054196576","0.053184681","0.049108969","0.02727984","0.037041186","0.05076176","0.07309029348","0.03975281968","0.0445220334","0.06574140181","0.0444854976","0.05439546895","0.07114345376","0.04128114975","0.07708793792","0.04608656976"
"","Algeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-DZA-QBTU.A","    Production (quad Btu)","2.803017355026457","3.0375368604701833","3.224933778884667","3.6064004828010217","3.8591760033483915","3.907465537569512","3.9683247789434253","4.21808633368004","4.297753784176673","4.502301610062132","4.753325721703916","4.916138909177983","5.031036030666051","4.88422507831684","4.735645919005672","5.048140212281036","5.2483061400986335","5.592121473752019","5.74869236165099","6.019446853227404","6.190571221848181","6.170157236109468","6.390558968392507","6.789041156494967","6.901127019254425","7.479709411519275","7.418333560428764","7.129614220676974","7.1784030068807825","6.944768814359772","6.927837879172395","6.828492246382395","6.999409831111563","6.5104186447871735","6.561760333289481","6.696192522564449","6.910709728136037","6.763856727052585","6.688552187874529","6.429790182459667"
"INTL.4411-1-DZA-QBTU.A","        Coal (quad Btu)","0.0000759200610490114","0.00024041352665520277","0.00040490699226139416","0.0005694004578675855","0.0005757271296216698","0.0005820538013757541","0.00027837355717970846","0.00024041352665520277","0.0002530670997420472","0.00022776029793637214","0.0002720471150043","0.0003163339320722279","0.0003796007644024087","0.0005061344290627702","0.0005820538013757541","0.0005567478030954444","0.0003036807033533973","0.00027837355717970846","0.00013918700816853007","0.000022776224935511447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-DZA-QBTU.A","        Natural gas (quad Btu)","0.48498","0.91096","1.11156","1.55052","1.6048","1.6048","1.5694","1.7995","1.9293","2.01662","2.10866","2.28094","2.32528086","2.24443788","2.1319296","2.421124","2.47277431065","2.7422203445","2.93525036875","3.24091440715","3.3129524162","3.1410163946","3.15415039625","3.2118604035","3.18997040075","3.551553446175","3.470560436","3.18139676631","3.24432936765","3.12573283953","3.1732582833","3.10413743451","3.24241663662","2.98716080544","3.12393982635","3.1143761712","3.517358922693","3.5067077266554","3.541624664238","3.294896139756"
"INTL.4415-1-DZA-QBTU.A","        Petroleum and other liquids (quad Btu)","2.3153852101494885","2.122552459995088","2.1080136736977853","2.052859918102554","2.2484132362187697","2.2954078507681364","2.3960662433862456","2.413230191153384","2.366332073076931","2.482710233764195","2.6429998065889118","2.6318561352459104","2.7033381959016487","2.635683222887777","2.6014424412042962","2.6244898724779406","2.7738425887452807","2.8488669936948394","2.8111308448928214","2.7764542438524678","2.877078152648181","3.028438197509468","3.2358388841425074","3.5745280029949673","3.708672650504426","3.922666514344275","3.9456306204287643","3.946003438366974","3.9313145192307823","3.8160786948297725","3.752900588272395","3.719524988272395","3.7511303868915626","3.520136978247174","3.4354230359394813","3.57975685236445","3.3902874432030368","3.251294691677185","3.1398097433165293","3.1274413947036668"
"INTL.4419-1-DZA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.00257622481592","0.00378398694844","0.00495519819462","0.0024511642406","0.00538704","0.006675633","0.002580162","0.005115729","0.001868644","0.002743616","0.001393868","0.00302644","0.002037374","0.003597841","0.001691824","0.001969592","0.00138556","0.000755762","0.002171961","0.002055426","0.000540653","0.000702644","0.000569688","0.00265275","0.002483968","0.005489451","0.002142504","0.002214016","0.00275912","0.00295728","0.0016790076","0.0048298236","0.0058628076","0.0031208611","0.002397471","0.002059499","0.00306336224","0.00585430872","0.00711778032","0.007452648"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-DZA-QBTU.A","            Renewables and other (quad Btu)","0.00257622481592","0.00378398694844","0.00495519819462","0.0024511642406","0.00538704","0.006675633","0.002580162","0.005115729","0.001868644","0.002743616","0.001393868","0.00302644","0.002037374","0.003597841","0.001691824","0.001969592","0.00138556","0.000755762","0.002171961","0.002055426","0.000540653","0.000702644","0.000569688","0.00265275","0.002483968","0.005489451","0.002142504","0.002214016","0.00275912","0.00295728","0.0016790076","0.0048298236","0.0058628076","0.0031208611","0.002397471","0.002059499","0.00306336224","0.00585430872","0.00711778032","0.007452648"
"","American Samoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ASM-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-ASM-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-ASM-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-ASM-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-ASM-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ASM-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Angola","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-AGO-QBTU.A","    Production (quad Btu)","0.33509804174370034","0.2912936913885984","0.27626240277800007","0.3954076669837703","0.4625504515290029","0.5112693690127484","0.6214329952561967","0.7894289363044191","0.9898173240417826","0.9905512330047885","1.0377937136328683","1.0920147537781093","1.1523487881209282","1.1125462117809963","1.1694006027314678","1.4045766678718135","1.542051563717454","1.5483508454355233","1.5958273166300176","1.6143637475285668","1.6224072985306923","1.6092189114959323","1.9412206717226628","1.9563998762784367","2.2930229327365104","2.6976423432455054","3.0589312128379476","3.7585340612175653","4.231843792083161","4.062948516050613","4.138002844677636","3.816194125892138","3.8908266090064454","3.9322041122866898","3.8025284458192865","3.94994691688781","3.935297239920158","3.800319399384505","3.792675339443722","3.5102084014823185"
"INTL.4411-1-AGO-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-AGO-QBTU.A","        Natural gas (quad Btu)","0.0096324","0.0092136","0.01047","0.012564","0.012564","0.013611","0.014658","0.016752","0.018846","0.015705","0.0198920731707318","0.02094","0.02107563885","0.0207058908","0.01922292","0.0207058908","0.0207058908","0.02107563885","0.0214453869","0.0207058908","0.02107563885","0.01959664665","0.0229243791","0.02403362325","0.02773110375","0.02403362325","0.0251428674","0.03068908815","0.0251428674","0.02551261545","0.02713950687","0.02780505336","0.0281008518","0.034201694625","0.027028582455","0.028581524265","0.063337545711","0.114732088062","0.22778524671","0.2502325812"
"INTL.4415-1-AGO-QBTU.A","        Petroleum and other liquids (quad Btu)","0.31996000000000036","0.2765399999999984","0.2595200000000001","0.37653165606377026","0.4437224515290029","0.49139016901274846","0.5998806352561966","0.7658003963044191","0.9641574840417826","0.9678880890047885","1.0104330044621366","1.0636130137781095","1.1226686052709283","1.0827580919809963","1.1410377067314679","1.3746827850718135","1.5118742329174542","1.518430748585523","1.5636852767300176","1.584607846728567","1.5921201566806922","1.5792169338459323","1.9067804566226627","1.9199226280284367","2.2479341009865106","2.6516409169955053","3.0076220234379476","3.703411725067565","4.176123962683161","4.0075410206006135","4.075000281807635","3.749738824532138","3.8270597892064453","3.8528353236616897","3.7275314233642867","3.8738664496228097","3.8172114323371575","3.6137811893225047","3.484186228093722","3.1776316282823185"
"INTL.4419-1-AGO-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0.0055056417437","0.0055400913886","0.006272402778","0.00631201092","0.006264","0.0062682","0.00689436","0.00687654","0.00681384","0.006958144","0.007468636","0.00746174","0.008604544","0.009082229","0.009139976","0.009187992","0.00947144","0.008844458","0.010696653","0.00905001","0.009211503","0.010405331","0.011515836","0.012443625","0.017357728","0.021967803","0.026166322","0.024433248","0.030576962","0.02989488","0.035863056","0.038650248","0.035665968","0.045167094","0.04796844","0.047498943","0.054748261872","0.071806122","0.08070386464","0.082344192"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-AGO-QBTU.A","            Renewables and other (quad Btu)","0.0055056417437","0.0055400913886","0.006272402778","0.00631201092","0.006264","0.0062682","0.00689436","0.00687654","0.00681384","0.006958144","0.007468636","0.00746174","0.008604544","0.009082229","0.009139976","0.009187992","0.00947144","0.008844458","0.010696653","0.00905001","0.009211503","0.010405331","0.011515836","0.012443625","0.017357728","0.021967803","0.026166322","0.024433248","0.030576962","0.02989488","0.035863056","0.038650248","0.035665968","0.045167094","0.04796844","0.047498943","0.054748261872","0.071806122","0.08070386464","0.082344192"
"","Antarctica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ATA-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000004758","0.0000047705","0.000004755","0.000009319","0.000009232","0","0","0"
"INTL.4411-1-ATA-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-ATA-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-ATA-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-ATA-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000004758","0.0000047705","0.000004755","0.000009319","0.000009232","0","0","0"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ATA-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000019998","0.000019838","0.000019768","0.000019708","0.00003904","0.000039024","0.000038864","0.000004758","0.0000047705","0.000004755","0.000009319","0.000009232","0","0","0"
"","Antigua and Barbuda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ATG-QBTU.A","    Production (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000019512","0.000004858","0.000004758","0.0000057246","0.000005706","0.000049903245","0.000050886784","0.000056586246","0.000119016592","0.00013356"
"INTL.4411-1-ATG-QBTU.A","        Coal (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4413-1-ATG-QBTU.A","        Natural gas (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4415-1-ATG-QBTU.A","        Petroleum and other liquids (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4419-1-ATG-QBTU.A","        Nuclear, renewables, and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000019512","0.000004858","0.000004758","0.0000057246","0.000005706","0.000049903245","0.000050886784","0.000056586246","0.000119016592","0.00013356"
"none","            Nuclear (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-1-ATG-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000019512","0.000004858","0.000004758","0.0000057246","0.000005706","0.000049903245","0.000050886784","0.000056586246","0.000119016592","0.00013356"
"","Argentina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ARG-QBTU.A","    Production (quad Btu)","1.5979456640243563","1.6712879613067397","1.729804471854053","1.7854772125748177","1.8529603377189978","1.8348289325493121","1.8438319124198825","1.8343318054522373","1.9055890046186763","1.985573304970737","2.0149088348211386","2.1042907311767842","2.27999801261518","2.477087335638652","2.6861039502846764","2.9093875866578665","3.02647743915007","3.281810597293545","3.3756816928540188","3.406472817691094","3.490954098003505","3.659136774373175","3.5737885268530944","3.7411839483593803","3.851594470856095","3.834087703631597","3.89043229994869","3.727031320759619","3.665090112190833","3.5464849603964583","3.4794536277011603","3.314248256897919","3.2073045671223275","3.1268400498003563","3.1187571582606197","3.1379095484351422","3.2256933243775303","3.210629152221371","3.3170442432278917","3.4933678361664637"
